STORE NAME - NOVA;NOMENCLATURA ANTIGA;Viagem;CONSULTOR;CNPJ (CÓDIGO PDV);BANDEIRA;STATE;CITY;BAIRRO;ADDRESS;CEP
04847 - HAVAN - AVENIDA PREFEITO MOACYR JULIO SILVESTRI - 1881 - GUARAPUAVA - PR;REGIONAL SUL - HAVAN - 0051 - GUARAPUAVA - JARDIM DAS AMERICAS - PR;;BIBIANO RODRIGUES NETO;7,93795E+13;HAVAN;PR;GUARAPUAVA;BATEL;AVENIDA PREFEITO MOACYR JULIO SILVESTRI, 1881;85015370
04413 - HAVAN - RUA XAVIER DA SILVA - 1400 - CAMPO LARGO - PR;REGIONAL SUL - HAVAN - 0044 - CAMPO LARGO - CENTRO - PR;;BIBIANO RODRIGUES NETO;7,93795E+13;HAVAN;PR;CAMPO LARGO;CENTRO;RUA XAVIER DA SILVA, 1400;83601010
04332 - HAVAN - RUA PEDRO DRUSZCZ - 700 - ARAUCARIA - PR;REGIONAL SUL - HAVAN - 0043 - ARAUCARIA - CENTRO - PR;;BIBIANO RODRIGUES NETO;7,93795E+13;HAVAN;PR;ARAUCARIA;CENTRO;RUA PEDRO DRUSZCZ, 700;83702080
04251 - HAVAN - JOINVILLE GARTEN SHOPPING - JOINVILLE - SC;REGIONAL SUL - HAVAN - 0042 - GARTEN SHOPPING - JOINVILLE - BOM RETIRO - SC;;BIBIANO RODRIGUES NETO;7,93795E+13;HAVAN;SC;JOINVILLE;BOM RETIRO;AVENIDA ROLF WIEST, 333;89223005
04170 - HAVAN - AVENIDA BISPO DOM GERALDO PELLANDA - 100 - PONTA GROSSA - PR;REGIONAL SUL - HAVAN - 0041 - PONTA GROSSA - UVARANAS - PR;;BIBIANO RODRIGUES NETO;7,93795E+13;HAVAN;PR;PONTA GROSSA;UVARANAS;AVENIDA BISPO DOM GERALDO PELLANDA, 100;84025007
03956 - HAVAN - RUA PREFEITO ROQUE VERNALHA - 589 - PARANAGUA - PR;REGIONAL SUL - HAVAN - 0038 - PARANAGUA - ITIBERE - PR;;BIBIANO RODRIGUES NETO;7,93795E+13;HAVAN;PR;PARANAGUA;ITIBERE;RUA PREFEITO ROQUE VERNALHA, 589;83206350
03875 - HAVAN - SHOPPING & SPORTS - CURITIBA - PR;REGIONAL SUL - HAVAN - 0036 - CURITIBA - XAXIM - PR;;BIBIANO RODRIGUES NETO;7,93795E+13;HAVAN;PR;CURITIBA;XAXIM;RUA FRANCISCO DEROSSO, 3488;81830285
03794 - HAVAN - AVENIDA DESEMBARGADOR HUGO SIMAS - 745 - CURITIBA - PR;REGIONAL SUL - HAVAN - 0032 - CURITIBA - BOM RETIRO - PR;;BIBIANO RODRIGUES NETO;7,93795E+13;HAVAN;PR;CURITIBA;BOM RETIRO;AVENIDA DESEMBARGADOR HUGO SIMAS, 745;80520250
03603 - HAVAN - SHOPPING AVENIDA CENTER - MARINGA - PR;REGIONAL SUL - HAVAN - 0034 - MARINGA - ZONA 07 - PR;;BIBIANO RODRIGUES NETO;7,93795E+13;HAVAN;PR;MARINGA;ARMAZEM;AVENIDA ADVOGADO HORACIO RACCANELLO FILHO, 5120;87020035
03522 - HAVAN - AVENIDA JOSE JOAO MURARO - 625 - TOLEDO - PR;REGIONAL SUL - HAVAN - 0033 - TOLEDO - JARDIM PORTO ALEGRE - PR;;BIBIANO RODRIGUES NETO;7,93795E+13;HAVAN;PR;TOLEDO;JARDIM PORTO ALEGRE;AVENIDA JOSE JOAO MURARO, 625;85906370
03441 - HAVAN - RODOVIA DEPUTADO JOAO LEOPOLDO JACOMEL - 12896 - PINHAIS - PR;REGIONAL SUL - HAVAN - 0037 - PINHAIS - EMILIANO PERNETA - PR;;BIBIANO RODRIGUES NETO;7,93795E+13;HAVAN;PR;PINHAIS;EMILIANO PERNETA;RODOVIA DEPUTADO JOAO LEOPOLDO JACOMEL, 12896;83324292
03018 - HAVAN - AVENIDA MADRE LEONIA MILITO - 2121 - LONDRINA - PR;REGIONAL SUL - HAVAN - 0029 - LONDRINA - BELA SUICA - PR;;BIBIANO RODRIGUES NETO;7,93795E+13;HAVAN;PR;LONDRINA;BELA SUICA;AVENIDA MADRE LEONIA MILITO, 2121;86050270
02550 - HAVAN - CATUAI SHOPPING MARINGA - MARINGA - PR;REGIONAL SUL - HAVAN - 0024 - MARINGA - PARQUE IND. BANDEIRANTES - PR;;BIBIANO RODRIGUES NETO;7,93795E+13;HAVAN;PR;MARINGA;GLEBA PATRIMONIO MARINGA;AVENIDA COLOMBO, 9161;87070000
02127 - HAVAN - RUA QUINZE DE NOVEMBRO - 2890 - SAO JOSE DOS PINHAIS - PR;REGIONAL SUL - HAVAN - 0020 - SAO JOSE DOS PINHAIS - CENTRO - PR;;BIBIANO RODRIGUES NETO;7,93795E+13;HAVAN;PR;SAO JOSE DOS PINHAIS;CENTRO;RUA QUINZE DE NOVEMBRO, 2890;83005000
02046 - HAVAN - JL SHOPPING - FOZ DO IGUACU - PR;REGIONAL SUL - HAVAN - 0019 - CATARATAS JL SHOPPING - FOZ DO IGUACU - POLO CENTRO - PR;;BIBIANO RODRIGUES NETO;7,93795E+13;HAVAN;PR;FOZ DO IGUACU;PARQUE PRESIDENTE;AVENIDA COSTA E SILVA, 185;85863000
01740 - HAVAN - SHOPPING TOTAL - CURITIBA - CURITIBA - PR;REGIONAL SUL - HAVAN - 0015 - CURITIBA - PORTAO - PR;;BIBIANO RODRIGUES NETO;7,93795E+13;HAVAN;PR;CURITIBA;PORTAO;RUA ITACOLOMI, 292;81070150
00345 - HAVAN - AVENIDA BRASIL - 6986 - CASCAVEL - PR;REGIONAL SUL - HAVAN - 0017 - CASCAVEL - CENTRO - PR;;BIBIANO RODRIGUES NETO;7,93795E+13;HAVAN;PR;CASCAVEL;CENTRO;AVENIDA BRASIL, 6986;85810000
00930 - HAVAN - AVENIDA CORONEL PROCOPIO GOMES - 249 - JOINVILLE - SC;REGIONAL SUL - HAVAN - 0006 - JOINVILLE - BUCAREIN - SC;;BIBIANO RODRIGUES NETO;7,93795E+13;HAVAN;SC;JOINVILLE;BUCAREIN;AVENIDA CORONEL PROCOPIO GOMES, 249;89202300
00779 - HAVAN - RUA ORESTES CAMILLI - 91 - CURITIBA - PR;REGIONAL SUL - HAVAN - 0004 - CURITIBA - PAROLIN - PR;;BIBIANO RODRIGUES NETO;7,93795E+13;HAVAN;PR;CURITIBA;PRADO VELHO;RUA ORESTES CAMILLI, 91;80215330
00507 - HAVAN - RUA GENERAL MARIO TOURINHO - 2290 - CURITIBA - PR;REGIONAL SUL - HAVAN - 0003 - CURITIBA - BARIGUI - PR;;BIBIANO RODRIGUES NETO;7,93795E+13;HAVAN;PR;CURITIBA;BARIGUI;RUA GENERAL MARIO TOURINHO, 2290;80740000
17582 - HAVAN - RUA WERNER BATTENFELD - 269 - OSASCO - SP;REGIONAL SUL - HAVAN - OSASCO - PRESIDENTE ALTINO - SP;;PAULO SERGIO MARQUES DA SILVA;7,93795E+13;HAVAN;SP;OSASCO;PRESIDENTE ALTINO;RUA WERNER BATTENFELD, 269;6210170
15296 - HAVAN - ESTRADA ANTONIO SARTI - 137 - SERTAOZINHO - SP;REGIONAL SUL - HAVAN - 0146 - SERTAOZINHO - SETOR INDUSTRIAL - SP;Viagem;ALEXANDRE RIBEIRO LIMA;7,93795E+13;HAVAN;SP;SERTAOZINHO;SETOR INDUSTRIAL;ESTRADA ANTONIO SARTI, 137;14176855
14800 - HAVAN - RUA DOUTOR VIRGILIO DE REZENDE - 1767 - ITAPETININGA - SP;REGIONAL SUL - HAVAN - 0157 - ITAPETININGA - VILA APARECIDA - SP;Viagem;ALEXANDRE RIBEIRO LIMA;7,93795E+13;HAVAN;SP;ITAPETININGA;CENTRO;RUA DOUTOR VIRGILIO DE REZENDE, 1767;18200046
14729 - HAVAN - AVENIDA GETULIO VARGAS - 454 - JACAREI - SP;REGIONAL SUL - HAVAN - JACAREI - JARDIM CALIFORNIA - SP;Viagem;LIEDY AQUINO GOMES DOS SANTOS;7,93795E+13;HAVAN;SP;JACAREI;JARDIM CALIFORNIA;AVENIDA GETULIO VARGAS, 454;12305000
13919 - HAVAN - AVENIDA CARLOS ARTENCIO - 1002 - MARILIA - SP;REGIONAL SUL - HAVAN - 0143 - MARILIA - FRAGATA - SP;Viagem;LIEDY AQUINO GOMES DOS SANTOS;7,93795E+13;HAVAN;SP;MARILIA;FRAGATA;AVENIDA CARLOS ARTENCIO, 1002;17519255
13595 - HAVAN - POLO SHOPPING INDAIATUBA - INDAIATUBA - SP;REGIONAL SUL - HAVAN - 0141 - POLO SHOPPING INDAIATUBA - INDAIATUBA - JARDIM TROPICAL - SP;;PAULO SERGIO MARQUES DA SILVA;7,93795E+13;HAVAN;SP;INDAIATUBA;JARDIM TROPICAL;ALAMEDA FILTROS MANN, 670;13344580
13404 - HAVAN - AVENIDA NASSER MARAO - 3681 - VOTUPORANGA - SP;REGIONAL SUL - HAVAN - 0140 - VOTUPORANGA - PARQUE INDUSTRIAL I - SP;Viagem;LIEDY AQUINO GOMES DOS SANTOS;7,93795E+13;HAVAN;SP;VOTUPORANGA;PARQUE INDUSTRIAL I;AVENIDA NASSER MARAO, 3681;15503005
11703 - HAVAN - SHOPPING TAUBATE - TAUBATE - SP;REGIONAL SUL - HAVAN - 0119 - VIA VALE GARDEN SHOPPING - TAUBATE - JARDIM BARONESA - SP;Viagem;LIEDY AQUINO GOMES DOS SANTOS;7,93795E+13;HAVAN;SP;TAUBATE;VILA COSTA;AVENIDA CHARLES SCHNNEIDER, 1700;12040900
10812 - HAVAN - BRAGANCA SHOPPING CENTER - BRAGANCA PAULISTA - SP;REGIONAL SUL - HAVAN - 0116 - BRAGANCA PAULISTA - QUINTA DA BARONEZA II - SP;Viagem;LIEDY AQUINO GOMES DOS SANTOS;7,93795E+13;HAVAN;SP;BRAGANCA PAULISTA;ITAPECHINGA;RODOVIA ALKINDAR MONTEIRO JUNQUEIRA, 1013;12918001
10650 - HAVAN - LITORAL PLAZA SHOPPING - PRAIA GRANDE - SP;REGIONAL SUL - HAVAN - 0103 - LITORAL PLAZA SHOPPING - PRAIA GRANDE - INTERMARES - SP;;PAULO SERGIO MARQUES DA SILVA;7,93795E+13;HAVAN;SP;PRAIA GRANDE;XIXOVA;AVENIDA AYRTON SENNA DA SILVA, 1511;11726900
12602 - HAVAN - AVENIDA RUY RODRIGUEZ - 1540 - CAMPINAS - SP;REGIONAL SUL - HAVAN - 0073 - CAMPINAS - JARDIM NOVO CAMPOS ELISEOS - SP;;PAULO SERGIO MARQUES DA SILVA;7,93795E+13;HAVAN;SP;CAMPINAS;JARDIM NOVO CAMPOS ELISEOS;AVENIDA RUY RODRIGUEZ, 1540;13060192
08672 - HAVAN - ECO VALE SHOPPING - LORENA - SP;REGIONAL SUL - HAVAN - 0088 - ECO VALLE SHOPPING - LORENA - SANTA LUCRECIA - SP;;PAULO SERGIO MARQUES DA SILVA;7,93795E+13;HAVAN;SP;LORENA;SANTA LUCRECIA;RODOVIA PRESIDENTE DUTRA KM 53, S/N;12612550
05304 - HAVAN - RODOVIA WASHINGTON LUIS - SN - SAO CARLOS - SP;REGIONAL SUL - HAVAN - 0053 - SAO CARLOS - JARDIM MARACANA - SP;;PAULO SERGIO MARQUES DA SILVA;7,93795E+13;HAVAN;SP;SAO CARLOS;JARDIM MARACANA;RODOVIA WASHINGTON LUIS, S/N;13571291
05223 - HAVAN - LIMEIRA SHOPPING - LIMEIRA - SP;REGIONAL SUL - HAVAN - 0048 - LIMEIRA - PARQUE EGISTO RAGAZZO - SP;;PAULO SERGIO MARQUES DA SILVA;7,93795E+13;HAVAN;SP;LIMEIRA;PARQUE EGISTO RAGAZZO;AVENIDA CARLOS KUNTZ BUSH, 800;13485346
07005 - HAVAN - AV ITAVUVU - 2891 - SOROCABA - SP;REGIONAL SUL - HAVAN - 0070 - SOROCABA - JARDIM SANTA CECILIA - SP;Viagem;LIEDY AQUINO GOMES DOS SANTOS;7,93795E+13;HAVAN;SP;SOROCABA;JARDIM SANTA CECILIA;AVENIDA ITAVUVU, 2891;18078005
06890 - HAVAN - AVENIDA QUATORZE DE DEZEMBRO - 1449 - JUNDIAI - SP;REGIONAL SUL - HAVAN - 0068 - JUNDIAI - VILA MAFALDA - SP;;PAULO SERGIO MARQUES DA SILVA;7,93795E+13;HAVAN;SP;JUNDIAI;VILA MAFALDA;AVENIDA QUATORZE DE DEZEMBRO, 1449;13206105
06700 - HAVAN - AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK - 6000 - SAO JOSE DOS CAMPOS - SP;REGIONAL SUL - HAVAN - 0067 - SAO JOSE DOS CAMPOS - MONTE CASTELO - SP;Viagem;LIEDY AQUINO GOMES DOS SANTOS;7,93795E+13;HAVAN;SP;SAO JOSE DOS CAMPOS;MONTE CASTELO;AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK, 6000;12215380
06629 - HAVAN - AVENIDA FRANCISCO FERREIRA LOPES - 3300 - MOGI DAS CRUZES - SP;REGIONAL SUL - HAVAN - 0066 - MOGI DAS CRUZES - VILA JUNDIAI - SP;Viagem;LIEDY AQUINO GOMES DOS SANTOS;7,93795E+13;HAVAN;SP;MOGI DAS CRUZES;VILA JUNDIAI;AVENIDA FRANCISCO FERREIRA LOPES, 3300;8745000
03162 - CLIMA RIO - AVENIDA DOUTOR FRANCISCO JUNQUEIRA - 851 - RIBEIRAO PRETO - SP;CLIMA RIO - RIBEIRAO PRETO/SP;Viagem;ALEXANDRE RIBEIRO LIMA;8,82417E+12;CLIMA RIO;SP;RIBEIRAO PRETO;JARDIM MOSTEIRO;AVENIDA DOUTOR FRANCISCO JUNQUEIRA, 851;14085310
04053 - CLIMA RIO - RUA MIGUEL DE FRIAS - 254 - NITEROI - RJ;CLIMA RIO - NITEROI ICARAI/RJ;;DIOGO DO NASCIMENTO SANTOS;8,82417E+12;CLIMA RIO;RJ;NITEROI;ICARAI;RUA MIGUEL DE FRIAS, 254;24220005
03677 - CLIMA RIO - AVENIDA LOBO JR - 1408 - RIO DE JANEIRO - RJ;CLIMA RIO - PENHA RIO DE JANEIRO/RJ;;DIOGO DO NASCIMENTO SANTOS;8,82417E+12;CLIMA RIO;RJ;RIO DE JANEIRO;PENHA;AVENIDA LOBO JR, 1408;21010005
03324 - CLIMA RIO - AVENIDA VINTE E DOIS DE MAIO LADO IMPAR - 6493 - ITABORAI - RJ;CLIMA RIO - ITABORAI/RJ;;DIOGO DO NASCIMENTO SANTOS;8,82417E+12;CLIMA RIO;RJ;ITABORAI;;AVENIDA VINTE E DOIS DE MAIO LADO IMPAR, 6493;24812226
02271 - CLIMA RIO - AV. TARCISIO MIRANDA - 565 - CAMPOS DOS GOYTACAZES - RJ;CLIMA RIO - CAMPOS DOS GOYTACAZES/RJ;;DIOGO DO NASCIMENTO SANTOS;8,82417E+12;CLIMA RIO;RJ;CAMPOS DOS GOYTACAZES;PARQUE TURF CLUB;AV. TARCISIO MIRANDA, 565;28020802
00228 - CLIMA RIO - AVENIDA LOBO JUNIOR - 1184 - RIO DE JANEIRO - RJ;CLIMA RIO - PENHA CIRCULAR/RJ;;DIOGO DO NASCIMENTO SANTOS;8,82417E+12;CLIMA RIO;RJ;RIO DE JANEIRO;PENHA CIRCULAR;AVENIDA LOBO JUNIOR, 1184;21010001
00164 - CLIMA RIO - RUA MANOEL JOAO GONCALVES - 84 - SAO GONCALO - RJ;CLIMA RIO - ALCANTARA/RJ;;DIOGO DO NASCIMENTO SANTOS;5,27974E+12;CLIMA RIO;RJ;SAO GONCALO;ALCANTARA;RUA MANOEL JOAO GONCALVES, 84;24711080
00157 - CLIMA RIO - AVENIDA AYRTON SENNA - 1850 - RIO DE JANEIRO - RJ;CLIMA RIO - RIO DE JANEIRO/RJ;;DIOGO DO NASCIMENTO SANTOS;2,75943E+13;CLIMA RIO;RJ;RIO DE JANEIRO;BARRA PLAZA;AVENIDA AYRTON SENNA, 1850;22775003
02867 - CLIMA RIO - RUA BRIGADEIRO JORDAO - 346 - SAO PAULO - SP;CLIMA RIO - SAO PAULO/SP;;LIEDY AQUINO GOMES DOS SANTOS;8,82417E+12;CLIMA RIO;SP;SAO PAULO;IPIRANGA;RUA BRIGADEIRO JORDAO, 346;4210000
00813 - CLIMA RIO - RUA AMAZONAS DA SILVA - 205 - SAO PAULO - SP;CLIMA RIO - VILA GUILHERME SAO PAULO/SP;;PAULO SERGIO MARQUES DA SILVA;8,82417E+12;CLIMA RIO;SP;SAO PAULO;VILA GUILHERME;RUA AMAZONAS DA SILVA, 205;2051000
00157 - CLIMA RIO - RUA COMENDADOR JOAO BATISTA GLEREAN - SN - PRAIA GRANDE - SP;CLIMA RIO - PRAIA GRANDE/SP;;PAULO SERGIO MARQUES DA SILVA;2,34403E+13;CLIMA RIO;SP;PRAIA GRANDE;GUILHERMINA;RUA COMENDADOR JOAO BATISTA GLEREAN;9720360
04649 - CLIMA RIO - AVENIDA PRESIDENTE EPITACIO PESSOA - 941 - JOAO PESSOA - PB;CLIMA RIO - JOAO PESSOA/PB;;LUIZ FALCAO DE SOUZA NETO;8,82417E+12;CLIMA RIO;PB;JOAO PESSOA;JOAO PESSOA;AVENIDA PRESIDENTE EPITACIO PESSOA, 941;58015220
03596 - CLIMA RIO - AV. ENG. DOMINGOS FERREIRA - 1274 - RECIFE - PE;CLIMA RIO - BOA VIAGEM/PE;;LUIZ FALCAO DE SOUZA NETO;8,82417E+12;CLIMA RIO;PE;RECIFE;BOA VIAGEM;AV. ENG. DOMINGOS FERREIRA, 1274;51011050
03081 - CLIMA RIO - RODOVIA BR-116 - 825 - FORTALEZA - CE;CLIMA RIO - FORTALEZA/CE;;LUIZ FALCAO DE SOUZA NETO;8,82417E+12;CLIMA RIO;CE;FORTALEZA;CIDADE DOS FUNCIONARIOS;RODOVIA BR-116, 825;60842395
01119 - CLIMA RIO - RUA ARTUR MOURA - 91 - RECIFE - PE;CLIMA RIO - RECIFE/PE;;LUIZ FALCAO DE SOUZA NETO;8,82417E+12;CLIMA RIO;PE;RECIFE;IMBIRIBEIRA;RUA ARTUR MOURA, 91;51150260
03910 - CLIMA RIO - ROD. GOVERNADOR MARIO COVAS - 1700 - PALHOCA - SC;CLIMA RIO - SAO JOSE/SC;;MARCIO JOSE FLORES PEREIRA;8,82417E+12;CLIMA RIO;SC;PALHOCA;PASSA VINTE;ROD. GOVERNADOR MARIO COVAS, 1700;88132010
02352 - CLIMA RIO - AVENIDA FRANCA - 606 - PORTO ALEGRE - RS;CLIMA RIO - NAVEGANTES/RS;;MARCIO JOSE FLORES PEREIRA;8,82417E+12;CLIMA RIO;RS;PORTO ALEGRE;NAVEGANTES;AVENIDA FRANCA, 606;
03839 - CLIMA RIO - AVENIDA GOVERNADOR PEDRO TOLEDO - 671 - CAMPINAS - SP;CLIMA RIO - CAMPINAS/SP;;PAULO SERGIO MARQUES DA SILVA;8,82417E+12;CLIMA RIO;SP;CAMPINAS;BOMFIM;AVENIDA GOVERNADOR PEDRO TOLEDO, 671;1117010
01704 - CLIMA RIO - RUA PARAIBUNA - 667 - SAO JOSE DOS CAMPOS - SP;CLIMA RIO - SAO JOSE DOS CAMPOS/SP;Viagem;LIEDY AQUINO GOMES DOS SANTOS;8,82417E+12;CLIMA RIO;SP;SAO JOSE DOS CAMPOS;JARDIM SAO DIMAS;RUA PARAIBUNA, 667;12245020
01623 - CLIMA RIO - RUA COMENDADOR OTTERER - 563 - SOROCABA - SP;CLIMA RIO - SOROCABA/SP;Viagem;LIEDY AQUINO GOMES DOS SANTOS;8,82417E+12;CLIMA RIO;SP;SOROCABA;VILA CARVALHO;RUA COMENDADOR OTTERER, 563;18060070
05106 - CLIMA RIO - AVENIDA SEN VITORINO FREIRE - 1981 - SAO LUIS - MA;CLIMA RIO - SAO LUIS/MA;;TATIANE SOUZA DOS SANTOS;8,82417E+12;CLIMA RIO;MA;SAO LUIS;AREINHA;AVENIDA SEN VITORINO FREIRE, 1981;65030015
04991 - CLIMA RIO - AV. JOSE FALCAO DA SILVA - 1326 - FEIRA DE SANTANA - BA;CLIMA RIO - FEIRA DE SANTANA/BA;;TATIANE SOUZA DOS SANTOS;8,82417E+12;CLIMA RIO;BA;FEIRA DE SANTANA;QUEIMADINHA;AV. JOSE FALCAO DA SILVA, 1326;44050512
02603 - CLIMA RIO - AVENIDA VASCO DA GAMA - 2698 - SALVADOR - BA;CLIMA RIO - SALVADOR/BA;;TATIANE SOUZA DOS SANTOS;8,82417E+12;CLIMA RIO;BA;SALVADOR;FEDERACAO;AVENIDA VASCO DA GAMA, 2698;40230731
05025 - CLIMA RIO - TRAVESSA DIJALMA DUTRA - 164 - BELEM - PA;CLIMA RIO - BELEM/PA;;A DEFINIR;8,82417E+12;CLIMA RIO;PA;BELEM;TELEGRAFO;TRAVESSA DIJALMA DUTRA, 164;66113010
02000 - CLIMA RIO - SETOR SIA TRECHO 4 LT 620/640 - SN - BRASILIA - DF;CLIMA RIO - BRASILIA/DF;;A DEFINIR;8,82417E+12;CLIMA RIO;DF;BRASILIA;SIA;SETOR SIA TRECHO, 4;71807100
01542 - CLIMA RIO - AVENIDA VINTE E QUATRO DE OUTUBRO - 196 - GOIANIA - GO;CLIMA RIO - GOIANIA/GO;;A DEFINIR;8,82417E+12;CLIMA RIO;GO;GOIANIA;SETOR DOS FUNCIONARIOS;AVENIDA VINTE E QUATRO DE OUTUBRO, 196;74323445
02433 - CLIMA RIO - AV. FRANCISCO BERNARDINO - 447 - JUIZ DE FORA - MG;CLIMA RIO - JUIZ DE FORA/MG;;DIOGO DO NASCIMENTO SANTOS;8,82417E+12;CLIMA RIO;MG;JUIZ DE FORA;CENTRO;AV. FRANCISCO BERNARDINO, 447;36013100
01461 - CLIMA RIO - AVENIDA LEITAO DA SILVA - 1187 - VITORIA - ES;CLIMA RIO - VITORIA/ES;;DIOGO DO NASCIMENTO SANTOS;8,82417E+12;CLIMA RIO;ES;VITORIA;GURIGICA;AVENIDA LEITAO DA SILVA, 1187;29046010
01380 - CLIMA RIO - RUA DOS TUPIS - 1518 - BELO HORIZONTE - MG;CLIMA RIO - BELO HORIZONTE/MG;;DIOGO DO NASCIMENTO SANTOS;8,82417E+12;CLIMA RIO;MG;BELO HORIZONTE;BARRO PRETO;RUA DOS TUPIS, 1518;30190032
03174 - LIDER - AVENIDA BATISTA CAMPOS CONJUNTO 32 QUADRA 257 LOTE 1 - SN - BARCARENA - PA;LÍDER - BARCARENA/PA;;A DEFINIR;5,05467E+12;LIDER;PA;BARCARENA;NUCLEO URBANO;AV. BATISTA CAMPOS, 32;68447000
01805 - LIDER - AVENIDA CEARA - 518 - BELEM - PA;LÍDER - CEARA BELÉM/PA;;A DEFINIR;5,05467E+12;LIDER;PA;BELEM;CANUDOS;AV. CEARA, NO, 518;66070080
00825 - LIDER - CASTANHEIRA SHOPPING - BELEM - PA;LÍDER - BR 316 BELÉM/PA;;A DEFINIR;5,05467E+12;LIDER;PA;BELEM;CASTANHEIRA;RODOVIA BR 316, S/N;66630505
01473 - LIDER - RODOVIA BR 316 KM 2 - SN - ANANINDEUA - PA;LÍDER - ANANINDEUA/PA;;A DEFINIR;5,05467E+12;LIDER;PA;ANANINDEUA;GUANABARA;RODOVIA BR 316, S/N;67033009
64817 - COLOMBO - BOURBON WALLIG SHOPPING PORTO ALEGRE - PORTO ALEGRE - RS;64817 - COLOMBO - BOURBON WALLIG SHOPPING PORTO ALEGRE - PORTO ALEGRE - RS;;MARCIO JOSE FLORES PEREIRA;8,98485E+13;COLOMBO;RS;PORTO ALEGRE;CRISTO REDENTOR;AVENIDA ASSIS BRASIL, 2611;91010004
47300 - COLOMBO - RUA JULIO DE CASTILHOS - 719 - FARROUPILHA - RS;47300 - COLOMBO - RUA JULIO DE CASTILHOS - 719 - FARROUPILHA - RS;;MARCIO JOSE FLORES PEREIRA;8,98485E+13;COLOMBO;RS;FARROUPILHA;CENTRO;RUA JULIO DE CASTILHOS, 719;95170480
28691 - COLOMBO - AVENIDA ASSIS BRASIL - 2278 - PORTO ALEGRE - RS;28691 - COLOMBO - AVENIDA ASSIS BRASIL - 2278 - PORTO ALEGRE - RS;;MARCIO JOSE FLORES PEREIRA;8,98485E+13;COLOMBO;RS;PORTO ALEGRE;RS 91010;AVENIDA ASSIS BRASIL, 2278;91010004
88406 - COLOMBO - AVENIDA ITALIA - 2089 - BALNEARIO PINHAL - RS;88406 - COLOMBO - AVENIDA ITALIA - 2089 - BALNEARIO PINHAL - RS;;MARCIO JOSE FLORES PEREIRA;8,98485E+13;COLOMBO;RS;BALNEARIO PINHAL;;AVENIDA ITALIA, 2089;95599000
88325 - COLOMBO - RUA CORONEL MUSSNICH - 36 - ESTRELA - RS;88325 - COLOMBO - RUA CORONEL MUSSNICH - 36 - ESTRELA - RS;;MARCIO JOSE FLORES PEREIRA;8,98485E+13;COLOMBO;RS;ESTRELA;;RUA CORONEL MUSSNICH, 36;95880000
88163 - COLOMBO - RUA DOS IMIGRANTES - 96 - NOVA VENEZA - SC;88163 - COLOMBO - RUA DOS IMIGRANTES - 96 - NOVA VENEZA - SC;;MARCIO JOSE FLORES PEREIRA;8,98485E+13;COLOMBO;SC;NOVA VENEZA;;RUA DOS IMIGRANTES, 96;88865000
87949 - COLOMBO - RUA DR. VALDIR COTRIN - 215 - LAURO MULLER - SC;87949 - COLOMBO - RUA DR. VALDIR COTRIN - 215 - LAURO MULLER - SC;;MARCIO JOSE FLORES PEREIRA;8,98485E+13;COLOMBO;SC;LAURO MULLER;;RUA DR. VALDIR COTRIN, 215;88880000
87353 - COLOMBO - AVENIDA PARANA - 450 - GARUVA - SC;87353 - COLOMBO - AVENIDA PARANA - 450 - GARUVA - SC;;MARCIO JOSE FLORES PEREIRA;8,98485E+13;COLOMBO;SC;GARUVA;;AVENIDA PARANA, 450;89248000
87272 - COLOMBO - RUA 11 DE NOVEMBRO - 2404 - MASSARANDUBA - SC;87272 - COLOMBO - RUA 11 DE NOVEMBRO - 2404 - MASSARANDUBA - SC;;MARCIO JOSE FLORES PEREIRA;8,98485E+13;COLOMBO;SC;MASSARANDUBA;;RUA, 11;89108000
86705 - COLOMBO - AVENIDA ASSIS BRASIL - 8600 - PORTO ALEGRE - RS;86705 - COLOMBO - AVENIDA ASSIS BRASIL - 8600 - PORTO ALEGRE - RS;;MARCIO JOSE FLORES PEREIRA;8,98485E+13;COLOMBO;RS;PORTO ALEGRE;SARANDI;AVENIDA ASSIS BRASIL, 8600;91140000
86624 - COLOMBO - RUA MARECHAL DEODORO - 532 - AGUDO - RS;86624 - COLOMBO - RUA MARECHAL DEODORO - 532 - AGUDO - RS;;MARCIO JOSE FLORES PEREIRA;8,98485E+13;COLOMBO;RS;AGUDO;;RUA MARECHAL DEODORO, 532;96540000
86381 - COLOMBO - RUA DO COMERCIO - 1213 - TAPEJARA - RS;86381 - COLOMBO - RUA DO COMERCIO - 1213 - TAPEJARA - RS;;MARCIO JOSE FLORES PEREIRA;8,98485E+13;COLOMBO;RS;TAPEJARA;;RUA DO COMERCIO, 1213;99950000
86110 - COLOMBO - AVENIDA PEREIRA REGO - 1216 - CANDELARIA - RS;86110 - COLOMBO - AVENIDA PEREIRA REGO - 1216 - CANDELARIA - RS;;MARCIO JOSE FLORES PEREIRA;8,98485E+13;COLOMBO;RS;CANDELARIA;;AVENIDA PEREIRA REGO, 1216;96930000
86039 - COLOMBO - RUA ASSIS BRASIL - 591 - ARROIO DO SAL - RS;86039 - COLOMBO - RUA ASSIS BRASIL - 591 - ARROIO DO SAL - RS;;MARCIO JOSE FLORES PEREIRA;8,98485E+13;COLOMBO;RS;ARROIO DO SAL;;RUA ASSIS BRASIL, 591;95585000
