REDE;CLIENTE;LOJA;CONSULTOR;CNPJ;NOME PDV
COLOMBO;COLOMBO;33504 - COLOMBO - RUA XV DE NOVEMBRO - 2178 - CAMPO LARGO - PR;BIBIANO RODRIGUES NETO;8,98E+13;33504 - COLOMBO - RUA XV DE NOVEMBRO - 2178 - CAMPO LARGO - PR
COLOMBO;COLOMBO;32966 - COLOMBO - RUA 7 DE SETEMBRO - 809 - GUAIRA - PR;BIBIANO RODRIGUES NETO;8,98E+13;32966 - COLOMBO - RUA 7 DE SETEMBRO - 809 - GUAIRA - PR
COLOMBO;COLOMBO;32613 - COLOMBO - AVENIDA XV DE NOVEMBRO - 818 - CORNELIO PROCOPIO - PR;BIBIANO RODRIGUES NETO;8,98E+13;32613 - COLOMBO - AVENIDA XV DE NOVEMBRO - 818 - CORNELIO PROCOPIO - PR
COLOMBO;COLOMBO;32290 - COLOMBO - AVENIDA GOIAS - 702 - CIANORTE - PR;BIBIANO RODRIGUES NETO;8,98E+13;32290 - COLOMBO - AVENIDA GOIAS - 702 - CIANORTE - PR
COLOMBO;COLOMBO;31722 - COLOMBO - AVENIDA BRASIL - 1374 - LOANDA - PR;BIBIANO RODRIGUES NETO;8,98E+13;31722 - COLOMBO - AVENIDA BRASIL - 1374 - LOANDA - PR
COLOMBO;COLOMBO;31641 - COLOMBO - AVENIDA LONDRINA - 499 - NOVA LONDRINA - PR;BIBIANO RODRIGUES NETO;8,98E+13;31641 - COLOMBO - AVENIDA LONDRINA - 499 - NOVA LONDRINA - PR
COLOMBO;COLOMBO;31307 - COLOMBO - RUA TELEMACO CARNEIRO - 1080 - ARAPOTI - PR;BIBIANO RODRIGUES NETO;8,98E+13;31307 - COLOMBO - RUA TELEMACO CARNEIRO - 1080 - ARAPOTI - PR
COLOMBO;COLOMBO;30912 - COLOMBO - RUA SANTOS DUMONT - 483 - FAXINAL - PR;BIBIANO RODRIGUES NETO;8,98E+13;30912 - COLOMBO - RUA SANTOS DUMONT - 483 - FAXINAL - PR
COLOMBO;COLOMBO;30750 - COLOMBO - RUA PROFESSOR A AMAZILIA - 312 - UNIAO DA VITORIA - PR;BIBIANO RODRIGUES NETO;8,98E+13;30750 - COLOMBO - RUA PROFESSOR A AMAZILIA - 312 - UNIAO DA VITORIA - PR
COLOMBO;COLOMBO;30599 - COLOMBO - RUA DOMINGOS FARIAS - 32 - RIO BRANCO DO SUL - PR;BIBIANO RODRIGUES NETO;8,98E+13;30599 - COLOMBO - RUA DOMINGOS FARIAS - 32 - RIO BRANCO DO SUL - PR
COLOMBO;COLOMBO;30408 - COLOMBO - AVENIDA AMAZONAS - 711 - MANDAGUARI - PR;BIBIANO RODRIGUES NETO;8,98E+13;30408 - COLOMBO - AVENIDA AMAZONAS - 711 - MANDAGUARI - PR
COLOMBO;COLOMBO;30084 - COLOMBO - AVENIDA INTERV MANOEL RIBAS - 88 - ASTORGA - PR;BIBIANO RODRIGUES NETO;8,98E+13;30084 - COLOMBO - AVENIDA INTERV MANOEL RIBAS - 88 - ASTORGA - PR
COLOMBO;COLOMBO;29663 - COLOMBO - AVENIDA MOISES LUPION - 560 - GOIOERE - PR;BIBIANO RODRIGUES NETO;8,98E+13;29663 - COLOMBO - AVENIDA MOISES LUPION - 560 - GOIOERE - PR
